CustomerID,AccountAgeMonths,LastPurchaseDays,TotalOrders,TotalSpend,AvgOrderValue,AppLogins30d,WishlistItems,CartAbandonments,DiscountUsage,GeneratedAt,Recency,Frequency,Monetary,EngagementScore,Segment,ChurnRisk,CLV,RecommendedAction,ProcessedAt
C00020,55,8,46,83335,1811,11,9,4,Medium,2026-04-07 11:36:01,8,46,83335,8.600000000000001,2,Low,3833410,Loyalty Program,2026-04-09 12:57:04
C00021,49,238,29,36643,1263,4,13,6,Low,2026-04-07 11:37:01,238,29,36643,5.800000000000001,1,Medium,1062647,VIP Treatment,2026-04-09 12:57:04
C00022,25,50,40,44578,1114,3,13,2,Low,2026-04-07 11:37:01,50,40,44578,7.0,0,Medium,1783120,VIP Treatment,2026-04-09 12:57:04
C00023,28,14,30,80965,2698,10,5,3,Medium,2026-04-07 11:37:01,14,30,80965,7.800000000000001,0,Low,2428950,VIP Treatment,2026-04-09 12:57:04
C00024,52,206,67,55355,826,1,10,8,Low,2026-04-07 11:37:01,206,67,55355,3.2,1,Medium,3708785,VIP Treatment,2026-04-09 12:57:04
C00025,48,4,95,310080,3264,24,16,2,Medium,2026-04-07 11:37:01,4,95,310080,16.0,2,Low,29457600,Loyalty Program,2026-04-09 12:57:04
C00026,10,187,6,17283,2880,2,22,9,Low,2026-04-07 11:37:01,187,6,17283,5.6000000000000005,1,Medium,103698,VIP Treatment,2026-04-09 12:57:04
C00027,2,9,7,10222,1460,19,26,4,Medium,2026-04-07 11:37:01,9,7,10222,15.200000000000001,0,Low,71554,VIP Treatment,2026-04-09 12:57:04
C00028,59,9,43,111792,2599,21,6,1,Medium,2026-04-07 11:37:01,9,43,111792,13.200000000000001,2,Low,4807056,Loyalty Program,2026-04-09 12:57:04
C00029,1,6,3,8596,2865,16,22,3,Low,2026-04-07 11:37:01,6,3,8596,13.600000000000001,0,Low,25788,Regular Engagement,2026-04-09 12:57:04
C00030,40,4,18,18332,1018,13,9,4,Medium,2026-04-07 11:37:01,4,18,18332,9.4,0,Low,329976,VIP Treatment,2026-04-09 12:57:04
C00031,59,122,74,201532,2723,1,27,7,Medium,2026-04-07 11:38:01,122,74,201532,7.000000000000001,2,Medium,14913368,Loyalty Program,2026-04-09 12:57:04
C00032,17,3,18,15132,840,14,5,2,High,2026-04-07 11:38:01,3,18,15132,9.8,0,Low,272376,VIP Treatment,2026-04-09 12:57:04
C00033,27,9,12,37709,3142,18,7,0,Medium,2026-04-07 11:38:01,9,12,37709,12.6,0,Low,452508,VIP Treatment,2026-04-09 12:57:04
C00034,28,1,39,87706,2248,14,15,1,High,2026-04-07 11:38:01,1,39,87706,12.200000000000001,2,Low,3420534,Loyalty Program,2026-04-09 12:57:04
C00035,15,6,15,26152,1743,14,0,4,Low,2026-04-07 11:38:01,6,15,26152,8.0,0,Low,392280,VIP Treatment,2026-04-09 12:57:04
C00036,43,12,18,28471,1581,14,13,0,High,2026-04-07 11:38:01,12,18,28471,12.200000000000001,0,Low,512478,VIP Treatment,2026-04-09 12:57:04
C00037,30,3,8,15729,1966,16,24,4,Low,2026-04-07 11:38:01,3,8,15729,13.600000000000001,0,Low,125832,VIP Treatment,2026-04-09 12:57:04
C00038,28,37,20,24945,1247,9,25,0,Low,2026-04-07 11:38:01,37,20,24945,12.6,0,Medium,498900,VIP Treatment,2026-04-09 12:57:04
C00039,4,13,7,14956,2136,15,9,0,Medium,2026-04-07 11:38:01,13,7,14956,11.8,0,Low,104692,VIP Treatment,2026-04-09 12:57:04
C00040,10,28,12,39704,3308,7,27,2,Low,2026-04-07 11:38:01,28,12,39704,11.400000000000002,0,Low,476448,VIP Treatment,2026-04-09 12:57:04
C00041,12,59,11,22876,2079,6,22,2,High,2026-04-07 12:09:02,59,11,22876,10.0,0,Medium,251636,VIP Treatment,2026-04-09 12:57:04
C00042,16,1,24,41242,1718,16,29,3,Medium,2026-04-07 12:09:02,1,24,41242,15.000000000000002,0,Low,989808,VIP Treatment,2026-04-09 12:57:04
C00043,49,42,41,127045,3098,9,29,4,High,2026-04-07 12:09:02,42,41,127045,11.8,2,Medium,5208845,Loyalty Program,2026-04-09 12:57:04
C00044,8,148,2,5279,2639,4,12,6,High,2026-04-07 12:09:02,148,2,5279,5.6,1,High,10558,Retention Campaign,2026-04-09 12:57:04
C00045,48,7,31,29368,947,24,29,0,Low,2026-04-07 12:09:02,7,31,29368,19.400000000000002,0,Low,910408,VIP Treatment,2026-04-09 12:57:04
C00046,53,14,62,166471,2685,11,13,4,Medium,2026-04-07 12:09:02,14,62,166471,9.4,2,Low,10321202,Loyalty Program,2026-04-09 12:57:04
C00047,3,3,5,5358,1071,16,4,3,High,2026-04-07 12:09:02,3,5,5358,10.0,0,Low,26790,Regular Engagement,2026-04-09 12:57:04
C00048,34,4,30,31698,1056,15,19,3,Medium,2026-04-07 12:09:02,4,30,31698,12.600000000000001,0,Low,950940,VIP Treatment,2026-04-09 12:57:04
C00049,35,7,57,153651,2695,11,12,0,High,2026-04-07 12:09:02,7,57,153651,10.8,2,Low,8758107,Loyalty Program,2026-04-09 12:57:04
C00050,8,1,11,11343,1031,20,29,4,Low,2026-04-07 12:09:02,1,11,11343,16.200000000000003,0,Low,124773,VIP Treatment,2026-04-09 12:57:04
C00051,41,6,42,84688,2016,17,8,4,Medium,2026-04-07 12:10:01,6,42,84688,10.8,2,Low,3556896,Loyalty Program,2026-04-09 12:57:04
C00052,50,16,4,11793,2948,6,18,4,Low,2026-04-07 12:10:01,16,4,11793,8.4,0,Low,47172,Regular Engagement,2026-04-09 12:57:04
C00053,9,53,4,7930,1982,9,12,4,Low,2026-04-07 12:10:01,53,4,7930,8.4,0,Medium,31720,Regular Engagement,2026-04-09 12:57:04
C00054,31,141,27,29625,1097,0,5,3,Medium,2026-04-07 12:10:01,141,27,29625,3.8000000000000003,1,Medium,799875,VIP Treatment,2026-04-09 12:57:04
C00055,10,48,13,44211,3400,11,22,0,Medium,2026-04-07 12:10:01,48,13,44211,12.8,0,Medium,574743,VIP Treatment,2026-04-09 12:57:04
C00056,31,20,12,34905,2908,11,28,1,High,2026-04-07 12:10:01,20,12,34905,13.6,0,Low,418860,VIP Treatment,2026-04-09 12:57:04
C00057,35,8,22,38598,1754,20,23,4,High,2026-04-07 12:10:01,8,22,38598,15.000000000000002,0,Low,849156,VIP Treatment,2026-04-09 12:57:04
C00058,54,190,31,82812,2671,2,2,5,High,2026-04-07 12:10:01,190,31,82812,3.2,1,Medium,2567172,VIP Treatment,2026-04-09 12:57:04
C00059,16,14,12,26604,2217,22,9,1,Low,2026-04-07 12:10:01,14,12,26604,14.200000000000001,0,Low,319248,VIP Treatment,2026-04-09 12:57:04
C00060,38,196,10,22598,2259,3,14,8,Low,2026-04-07 12:10:01,196,10,22598,4.8,1,Medium,225980,VIP Treatment,2026-04-09 12:57:04
C00061,19,7,13,19608,1508,16,14,4,Medium,2026-04-07 12:11:01,7,13,19608,11.600000000000001,0,Low,254904,VIP Treatment,2026-04-09 12:57:04
C00062,7,39,2,7093,3546,4,24,2,Medium,2026-04-07 12:11:01,39,2,7093,9.600000000000001,0,Medium,14186,Regular Engagement,2026-04-09 12:57:04
C00063,56,110,33,65248,1977,3,2,7,Medium,2026-04-07 12:11:01,110,33,65248,2.8000000000000003,1,Medium,2153184,VIP Treatment,2026-04-09 12:57:04
C00064,32,25,12,23218,1934,3,7,1,Medium,2026-04-07 12:11:01,25,12,23218,6.200000000000001,0,Low,278616,VIP Treatment,2026-04-09 12:57:04
C00065,55,132,16,19685,1230,4,12,4,Medium,2026-04-07 12:11:01,132,16,19685,6.4,1,Medium,314960,VIP Treatment,2026-04-09 12:57:04
C00066,42,2,15,42874,2858,23,19,4,Low,2026-04-07 12:11:01,2,15,42874,15.400000000000002,0,Low,643110,VIP Treatment,2026-04-09 12:57:04
C00067,39,190,13,40259,3096,2,10,7,Medium,2026-04-07 12:11:01,190,13,40259,4.0,1,Medium,523367,VIP Treatment,2026-04-09 12:57:04
C00068,40,13,14,38387,2741,21,17,0,Low,2026-04-07 12:11:01,13,14,38387,15.8,0,Low,537418,VIP Treatment,2026-04-09 12:57:04
C00069,7,2,8,6722,840,22,1,3,Low,2026-04-07 12:11:01,2,8,6722,11.8,0,Low,53776,VIP Treatment,2026-04-09 12:57:04
C00070,5,159,10,15847,1584,2,4,6,Low,2026-04-07 12:11:01,159,10,15847,3.2,1,Medium,158470,VIP Treatment,2026-04-09 12:57:04
C00071,54,4,45,51672,1148,19,23,1,Medium,2026-04-07 12:12:01,4,45,51672,15.8,0,Low,2325240,VIP Treatment,2026-04-09 12:57:04
C00072,1,215,7,7930,1132,0,25,6,Low,2026-04-07 12:12:01,215,7,7930,6.6,1,Medium,55510,VIP Treatment,2026-04-09 12:57:04
C00073,44,8,62,141831,2287,17,28,1,Low,2026-04-07 12:12:01,8,62,141831,16.000000000000004,2,Low,8793522,Loyalty Program,2026-04-09 12:57:04
C00074,59,35,33,67472,2044,10,11,1,Low,2026-04-07 12:12:01,35,33,67472,9.8,0,Medium,2226576,VIP Treatment,2026-04-09 12:57:04
C00075,6,1,11,34058,3096,21,7,1,Medium,2026-04-07 12:12:01,1,11,34058,13.4,0,Low,374638,VIP Treatment,2026-04-09 12:57:04
C00076,38,10,53,45009,849,17,3,3,Medium,2026-04-07 12:12:01,10,53,45009,10.200000000000001,2,Low,2385477,Loyalty Program,2026-04-09 12:57:04
C00077,50,5,70,136460,1949,19,16,3,High,2026-04-07 12:12:01,5,70,136460,13.600000000000001,2,Low,9552200,Loyalty Program,2026-04-09 12:57:04
C00078,31,1,32,83348,2604,12,3,3,Low,2026-04-07 12:12:01,1,32,83348,8.200000000000001,0,Low,2667136,VIP Treatment,2026-04-09 12:57:04
C00079,15,13,11,14217,1292,14,6,4,High,2026-04-07 12:12:01,13,11,14217,9.200000000000001,0,Low,156387,VIP Treatment,2026-04-09 12:57:04
C00080,57,29,17,59807,3518,8,3,0,Low,2026-04-07 12:12:01,29,17,59807,7.800000000000001,0,Low,1016719,VIP Treatment,2026-04-09 12:57:04
C00081,33,208,25,25096,1003,1,18,6,Low,2026-04-07 12:13:00,208,25,25096,5.6,1,Medium,627400,VIP Treatment,2026-04-09 12:57:04
C00082,16,246,17,46465,2733,0,10,7,High,2026-04-07 12:13:00,246,17,46465,3.2,1,Medium,789905,VIP Treatment,2026-04-09 12:57:04
C00083,9,33,6,10443,1740,7,7,1,Low,2026-04-07 12:13:00,33,6,10443,7.800000000000001,0,Medium,62658,VIP Treatment,2026-04-09 12:57:04
C00084,54,53,55,154539,2809,8,1,0,Medium,2026-04-07 12:13:00,53,55,154539,7.4,2,Medium,8499645,Loyalty Program,2026-04-09 12:57:04
C00085,3,59,7,23645,3377,11,2,2,Medium,2026-04-07 12:13:00,59,7,23645,8.0,0,Medium,165515,VIP Treatment,2026-04-09 12:57:04
C00086,18,1,25,64212,2568,14,25,4,Medium,2026-04-07 12:13:00,1,25,64212,13.000000000000002,0,Low,1605300,VIP Treatment,2026-04-09 12:57:04
C00087,35,14,38,130706,3439,19,1,1,Medium,2026-04-07 12:13:00,14,38,130706,11.4,2,Low,4966828,Loyalty Program,2026-04-09 12:57:04
C00088,12,20,15,18794,1252,4,11,2,High,2026-04-07 12:13:00,20,15,18794,7.0,0,Low,281910,VIP Treatment,2026-04-09 12:57:04
C00089,38,23,26,57384,2207,6,1,3,Low,2026-04-07 12:13:00,23,26,57384,5.4,0,Low,1491984,VIP Treatment,2026-04-09 12:57:04
C00090,52,10,38,102501,2697,21,7,4,Medium,2026-04-07 12:13:00,10,38,102501,12.200000000000001,2,Low,3895038,Loyalty Program,2026-04-09 12:57:04
C00091,50,78,74,179264,2422,4,14,4,High,2026-04-07 12:14:01,78,74,179264,6.800000000000001,2,Medium,13265536,Loyalty Program,2026-04-09 12:57:04
C00092,29,18,12,34869,2905,10,4,4,Medium,2026-04-07 12:14:01,18,12,34869,7.2,0,Low,418428,VIP Treatment,2026-04-09 12:57:04
C00093,58,41,36,42986,1194,6,2,2,High,2026-04-07 12:14:01,41,36,42986,6.0,0,Medium,1547496,VIP Treatment,2026-04-09 12:57:04
C00094,13,54,10,25304,2530,3,17,3,Low,2026-04-07 12:14:01,54,10,25304,7.4,0,Medium,253040,VIP Treatment,2026-04-09 12:57:04
C00095,27,41,14,49147,3510,11,25,0,High,2026-04-07 12:14:01,41,14,49147,13.4,0,Medium,688058,VIP Treatment,2026-04-09 12:57:04
C00096,23,14,15,42468,2831,11,13,0,High,2026-04-07 12:14:01,14,15,42468,11.0,0,Low,637020,VIP Treatment,2026-04-09 12:57:04
C00097,41,6,33,106835,3237,15,14,4,High,2026-04-07 12:14:01,6,33,106835,11.200000000000001,2,Low,3525555,Loyalty Program,2026-04-09 12:57:04
C00098,34,75,17,37316,2195,0,29,7,Medium,2026-04-07 12:14:01,75,17,37316,7.000000000000001,0,Medium,634372,VIP Treatment,2026-04-09 12:57:04
C00099,24,4,10,12391,1239,23,18,1,High,2026-04-07 12:14:01,4,10,12391,16.400000000000002,0,Low,123910,VIP Treatment,2026-04-09 12:57:04
C00100,42,28,20,15969,798,4,9,1,Low,2026-04-07 12:14:01,28,20,15969,7.0,0,Low,319380,VIP Treatment,2026-04-09 12:57:04
C00101,22,3,20,18692,934,15,29,0,Medium,2026-04-07 12:15:01,3,20,18692,15.8,0,Low,373840,VIP Treatment,2026-04-09 12:57:04
C00102,3,11,9,21889,2432,19,3,2,Medium,2026-04-07 12:15:01,11,9,21889,11.400000000000002,0,Low,197001,VIP Treatment,2026-04-09 12:57:04
C00103,1,81,9,29542,3282,1,19,8,High,2026-04-07 12:15:01,81,9,29542,5.0,0,Medium,265878,VIP Treatment,2026-04-09 12:57:04
C00104,2,61,3,10393,3464,0,6,8,High,2026-04-07 12:15:01,61,3,10393,2.0,0,Medium,31179,Regular Engagement,2026-04-09 12:57:04
C00105,40,204,13,41627,3202,0,15,3,Low,2026-04-07 12:15:01,204,13,41627,5.800000000000001,1,Medium,541151,VIP Treatment,2026-04-09 12:57:04
C00106,17,3,22,31443,1429,10,27,0,Low,2026-04-07 12:15:01,3,22,31443,13.4,0,Low,691746,VIP Treatment,2026-04-09 12:57:04
C00107,49,3,47,74125,1577,12,14,0,Medium,2026-04-07 12:15:01,3,47,74125,11.600000000000001,2,Low,3483875,Loyalty Program,2026-04-09 12:57:04
C00108,51,1,12,20382,1698,15,22,2,Medium,2026-04-07 12:15:01,1,12,20382,13.600000000000001,0,Low,244584,VIP Treatment,2026-04-09 12:57:04
C00109,55,6,40,99392,2484,10,19,4,Medium,2026-04-07 12:15:01,6,40,99392,10.200000000000001,2,Low,3975680,Loyalty Program,2026-04-09 12:57:04
C00110,44,26,14,24982,1784,9,21,3,Medium,2026-04-07 12:15:01,26,14,24982,10.600000000000001,0,Low,349748,VIP Treatment,2026-04-09 12:57:04
C00111,56,44,31,40201,1296,11,28,3,Medium,2026-04-07 12:16:01,44,31,40201,12.8,0,Medium,1246231,VIP Treatment,2026-04-09 12:57:04
C00112,46,238,52,118566,2280,0,13,5,Low,2026-04-07 12:16:01,238,52,118566,4.6,1,Medium,6165432,VIP Treatment,2026-04-09 12:57:04
C00113,9,45,15,26412,1760,11,13,1,High,2026-04-07 12:16:01,45,15,26412,10.6,0,Medium,396180,VIP Treatment,2026-04-09 12:57:04
C00114,31,45,21,65381,3113,11,24,4,Low,2026-04-07 12:16:01,45,21,65381,11.600000000000001,0,Medium,1373001,VIP Treatment,2026-04-09 12:57:04
C00115,8,9,6,8986,1497,12,9,4,Medium,2026-04-07 12:16:01,9,6,8986,9.0,0,Low,53916,VIP Treatment,2026-04-09 12:57:04
C00116,1,26,1,2169,2169,7,1,4,Medium,2026-04-07 12:16:01,26,1,2169,5.4,0,Low,2169,Regular Engagement,2026-04-09 12:57:04
C00117,11,9,3,5097,1699,15,5,4,High,2026-04-07 12:16:01,9,3,5097,9.4,0,Low,15291,Regular Engagement,2026-04-09 12:57:04
C00118,47,24,58,56097,967,5,0,3,Low,2026-04-07 12:16:01,24,58,56097,4.800000000000001,2,Low,3253626,Loyalty Program,2026-04-09 12:57:04
C00119,33,58,40,95203,2380,9,14,2,Medium,2026-04-07 12:16:01,58,40,95203,9.600000000000001,2,Medium,3808120,Loyalty Program,2026-04-09 12:57:04
C00120,17,8,16,43948,2746,11,4,4,Low,2026-04-07 12:16:01,8,16,43948,7.6000000000000005,0,Low,703168,VIP Treatment,2026-04-09 12:57:04
C00121,6,25,6,4288,714,4,5,1,Medium,2026-04-07 12:17:01,25,6,4288,6.2,0,Low,25728,Regular Engagement,2026-04-09 12:57:04
C00122,35,37,16,27797,1737,10,24,1,High,2026-04-07 12:17:01,37,16,27797,12.4,0,Medium,444752,VIP Treatment,2026-04-09 12:57:04
C00123,49,6,47,130763,2782,20,3,1,Medium,2026-04-07 12:17:01,6,47,130763,12.2,2,Low,6145861,Loyalty Program,2026-04-09 12:57:04
C00124,58,190,38,61853,1627,0,17,4,Medium,2026-04-07 12:17:01,190,38,61853,5.800000000000001,1,Medium,2350414,VIP Treatment,2026-04-09 12:57:04
C00125,16,1,28,40489,1446,19,20,0,High,2026-04-07 12:17:01,1,28,40489,15.600000000000001,0,Low,1133692,VIP Treatment,2026-04-09 12:57:04
C00126,56,43,41,83185,2028,5,18,0,Low,2026-04-07 12:17:01,43,41,83185,9.6,2,Medium,3410585,Loyalty Program,2026-04-09 12:57:04
C00127,1,75,9,22076,2452,0,26,4,High,2026-04-07 12:17:01,75,9,22076,7.6000000000000005,0,Medium,198684,VIP Treatment,2026-04-09 12:57:04
C00128,32,7,39,48735,1249,18,15,3,High,2026-04-07 12:17:01,7,39,48735,13.0,0,Low,1900665,VIP Treatment,2026-04-09 12:57:04
C00129,56,52,59,73882,1252,6,4,3,High,2026-04-07 12:17:01,52,59,73882,6.0,2,Medium,4359038,Loyalty Program,2026-04-09 12:57:04
C00130,16,12,13,40308,3100,20,6,0,High,2026-04-07 12:17:01,12,13,40308,13.2,0,Low,524004,VIP Treatment,2026-04-09 12:57:04
C00131,15,10,16,21776,1361,22,22,2,Low,2026-04-07 12:18:00,10,16,21776,16.400000000000002,0,Low,348416,VIP Treatment,2026-04-09 12:57:04
C00132,31,6,22,73843,3356,16,25,0,High,2026-04-07 12:18:00,6,22,73843,15.4,0,Low,1624546,VIP Treatment,2026-04-09 12:57:04
C00133,26,67,7,20327,2903,0,28,7,High,2026-04-07 12:18:00,67,7,20327,6.800000000000001,0,Medium,142289,VIP Treatment,2026-04-09 12:57:04
C00134,44,14,44,89081,2024,17,21,4,Medium,2026-04-07 12:18:00,14,44,89081,13.4,2,Low,3919564,Loyalty Program,2026-04-09 12:57:04
C00135,9,88,2,4081,2040,2,0,3,Low,2026-04-07 12:18:00,88,2,4081,3.6000000000000005,0,Medium,8162,Regular Engagement,2026-04-09 12:57:04
C00136,49,7,40,61702,1542,19,20,0,High,2026-04-07 12:18:00,7,40,61702,15.600000000000001,0,Low,2468080,VIP Treatment,2026-04-09 12:57:04
C00137,46,50,7,12032,1718,6,14,1,Low,2026-04-07 12:18:00,50,7,12032,8.8,0,Medium,84224,VIP Treatment,2026-04-09 12:57:04
C00138,5,13,3,7529,2509,19,17,4,Medium,2026-04-07 12:18:00,13,3,7529,13.4,0,Low,22587,Regular Engagement,2026-04-09 12:57:04
C00139,26,10,45,127226,2827,13,25,3,Medium,2026-04-07 12:18:00,10,45,127226,13.0,2,Low,5725170,Loyalty Program,2026-04-09 12:57:04
C00140,13,229,8,24923,3115,3,10,9,High,2026-04-07 12:18:00,229,8,24923,3.6,1,Medium,199384,VIP Treatment,2026-04-09 12:57:04
C00141,41,17,20,51268,2563,3,18,2,Medium,2026-04-07 12:19:01,17,20,51268,8.0,0,Low,1025360,VIP Treatment,2026-04-09 12:57:04
C00142,51,42,42,43174,1027,9,0,2,Low,2026-04-07 12:19:01,42,42,43174,6.800000000000001,0,Medium,1813308,VIP Treatment,2026-04-09 12:57:04
C00143,29,13,17,48791,2870,13,16,0,Medium,2026-04-07 12:19:01,13,17,48791,12.4,0,Low,829447,VIP Treatment,2026-04-09 12:57:04
C00144,49,23,25,33940,1357,5,2,1,Low,2026-04-07 12:19:01,23,25,33940,6.0,0,Low,848500,VIP Treatment,2026-04-09 12:57:04
C00145,4,9,6,7922,1320,14,13,2,High,2026-04-07 12:19:01,9,6,7922,11.400000000000002,0,Low,47532,Regular Engagement,2026-04-09 12:57:04
C00146,59,11,31,84674,2731,24,22,2,High,2026-04-07 12:19:01,11,31,84674,17.200000000000003,0,Low,2624894,VIP Treatment,2026-04-09 12:57:04
C00147,36,10,18,63088,3504,24,29,1,Medium,2026-04-07 12:19:01,10,18,63088,19.000000000000004,0,Low,1135584,VIP Treatment,2026-04-09 12:57:04
C00148,33,41,65,60438,929,11,9,1,Low,2026-04-07 12:19:01,41,65,60438,9.8,2,Medium,3928470,Loyalty Program,2026-04-09 12:57:04
C00149,35,7,13,22617,1739,18,18,3,Medium,2026-04-07 12:19:01,7,13,22617,13.600000000000001,0,Low,294021,VIP Treatment,2026-04-09 12:57:04
C00150,32,10,18,23347,1297,19,1,3,Medium,2026-04-07 12:19:01,10,18,23347,10.600000000000001,0,Low,420246,VIP Treatment,2026-04-09 12:57:04
C00151,37,59,38,56690,1491,3,29,4,Low,2026-04-07 12:20:02,59,38,56690,9.400000000000002,0,Medium,2154220,VIP Treatment,2026-04-09 12:57:04
C00152,31,33,23,19134,831,5,15,1,High,2026-04-07 12:20:02,33,23,19134,8.6,0,Medium,440082,VIP Treatment,2026-04-09 12:57:04
C00153,50,9,46,72021,1565,15,16,2,Medium,2026-04-07 12:20:02,9,46,72021,12.399999999999999,2,Low,3312966,Loyalty Program,2026-04-09 12:57:04
C00154,7,13,15,44788,2985,21,24,3,Low,2026-04-07 12:20:02,13,15,44788,16.0,0,Low,671820,VIP Treatment,2026-04-09 12:57:04
C00155,24,7,31,85222,2749,10,13,2,Low,2026-04-07 12:20:02,7,31,85222,9.8,0,Low,2641882,VIP Treatment,2026-04-09 12:57:04
C00156,32,12,21,45496,2166,23,18,2,High,2026-04-07 12:20:02,12,21,45496,16.0,0,Low,955416,VIP Treatment,2026-04-09 12:57:04
C00157,54,22,41,78718,1919,5,1,1,Low,2026-04-07 12:20:02,22,41,78718,5.800000000000001,2,Low,3227438,Loyalty Program,2026-04-09 12:57:04
C00158,18,36,32,36170,1130,7,15,2,High,2026-04-07 12:20:02,36,32,36170,9.0,0,Medium,1157440,VIP Treatment,2026-04-09 12:57:04
C00159,48,2,26,37404,1438,19,29,2,Low,2026-04-07 12:20:02,2,26,37404,16.6,0,Low,972504,VIP Treatment,2026-04-09 12:57:04
C00160,35,10,15,41111,2740,11,27,3,Low,2026-04-07 12:20:02,10,15,41111,12.600000000000001,0,Low,616665,VIP Treatment,2026-04-09 12:57:04
C00161,18,3,7,24171,3453,10,10,4,Low,2026-04-07 12:21:01,3,7,24171,8.4,0,Low,169197,VIP Treatment,2026-04-09 12:57:04
C00162,29,50,14,24970,1783,4,3,4,Low,2026-04-07 12:21:01,50,14,24970,4.6000000000000005,0,Medium,349580,VIP Treatment,2026-04-09 12:57:04
C00163,14,199,12,15486,1290,4,17,7,Low,2026-04-07 12:21:01,199,12,15486,6.2,1,Medium,185832,VIP Treatment,2026-04-09 12:57:04
C00164,11,18,9,9168,1018,9,17,1,Low,2026-04-07 12:21:01,18,9,9168,10.6,0,Low,82512,VIP Treatment,2026-04-09 12:57:04
C00165,54,1,60,71479,1191,21,18,2,Low,2026-04-07 12:21:01,1,60,71479,15.2,2,Low,4288740,Loyalty Program,2026-04-09 12:57:04
C00166,10,4,6,9356,1559,17,13,0,Medium,2026-04-07 12:21:01,4,6,9356,13.4,0,Low,56136,VIP Treatment,2026-04-09 12:57:04
C00167,6,17,2,3570,1785,4,1,0,Low,2026-04-07 12:21:01,17,2,3570,5.8,0,Low,7140,Regular Engagement,2026-04-09 12:57:04
C00168,58,97,18,52566,2920,3,8,9,Medium,2026-04-07 12:21:01,97,18,52566,3.2,0,Medium,946188,VIP Treatment,2026-04-09 12:57:04
C00169,17,227,8,25357,3169,1,18,8,Low,2026-04-07 12:21:01,227,8,25357,4.8,1,Medium,202856,VIP Treatment,2026-04-09 12:57:04
C00170,46,57,21,57977,2760,5,24,2,Medium,2026-04-07 12:21:01,57,21,57977,10.0,0,Medium,1217517,VIP Treatment,2026-04-09 12:57:04
C00171,26,39,16,22402,1400,10,22,4,Low,2026-04-07 12:22:01,39,16,22402,10.8,0,Medium,358432,VIP Treatment,2026-04-09 12:57:04
C00172,14,192,6,14817,2469,3,5,5,High,2026-04-07 12:22:01,192,6,14817,4.2,1,Medium,88902,VIP Treatment,2026-04-09 12:57:04
C00173,3,4,8,23057,2882,20,7,3,Medium,2026-04-07 12:22:01,4,8,23057,12.200000000000001,0,Low,184456,VIP Treatment,2026-04-09 12:57:04
C00174,20,2,20,55097,2754,22,20,0,Medium,2026-04-07 12:22:01,2,20,55097,16.8,0,Low,1101940,VIP Treatment,2026-04-09 12:57:04
C00175,38,104,14,32393,2313,0,22,3,Low,2026-04-07 12:22:01,104,14,32393,7.200000000000001,1,Medium,453502,VIP Treatment,2026-04-09 12:57:04
C00176,15,4,30,96907,3230,24,28,1,Medium,2026-04-07 12:22:01,4,30,96907,18.800000000000004,2,Low,2907210,Loyalty Program,2026-04-09 12:57:04
C00177,20,13,10,15984,1598,16,0,1,Medium,2026-04-07 12:22:01,13,10,15984,10.0,0,Low,159840,VIP Treatment,2026-04-09 12:57:04
C00178,8,227,13,23848,1834,4,4,9,Low,2026-04-07 12:22:01,227,13,23848,2.8000000000000003,1,Medium,310024,VIP Treatment,2026-04-09 12:57:04
C00179,55,95,56,71019,1268,1,14,3,Medium,2026-04-07 12:22:01,95,56,71019,6.0,2,Medium,3977064,Loyalty Program,2026-04-09 12:57:04
C00180,37,46,84,145976,1737,10,5,4,Low,2026-04-07 12:22:01,46,84,145976,7.4,2,Medium,12261984,Loyalty Program,2026-04-09 12:57:04
C00181,36,43,29,40306,1389,7,10,4,Medium,2026-04-07 12:23:01,43,29,40306,7.200000000000001,0,Medium,1168874,VIP Treatment,2026-04-09 12:57:04
C00182,7,8,16,55172,3448,24,17,2,Low,2026-04-07 12:23:01,8,16,55172,16.200000000000003,0,Low,882752,VIP Treatment,2026-04-09 12:57:04
C00183,46,3,41,130194,3175,23,27,2,High,2026-04-07 12:23:01,3,41,130194,17.8,2,Low,5337954,Loyalty Program,2026-04-09 12:57:04
C00184,34,132,16,44657,2791,3,28,9,Low,2026-04-07 12:23:01,132,16,44657,7.200000000000001,1,Medium,714512,VIP Treatment,2026-04-09 12:57:04
C00185,45,2,33,27639,837,12,7,2,Low,2026-04-07 12:23:01,2,33,27639,9.400000000000002,0,Low,912087,VIP Treatment,2026-04-09 12:57:04
C00186,36,57,25,26162,1046,6,8,1,Medium,2026-04-07 12:23:01,57,25,26162,7.6,0,Medium,654050,VIP Treatment,2026-04-09 12:57:04
C00187,18,54,9,27393,3043,3,18,1,Low,2026-04-07 12:23:01,54,9,27393,8.4,0,Medium,246537,VIP Treatment,2026-04-09 12:57:04
C00188,15,7,23,54996,2391,12,24,3,High,2026-04-07 12:23:01,7,23,54996,12.400000000000002,0,Low,1264908,VIP Treatment,2026-04-09 12:57:04
C00189,24,2,10,20168,2016,15,22,4,Low,2026-04-07 12:23:01,2,10,20168,12.8,0,Low,201680,VIP Treatment,2026-04-09 12:57:04
C00190,11,3,6,8187,1364,11,27,2,High,2026-04-07 12:23:01,3,6,8187,13.0,0,Low,49122,Regular Engagement,2026-04-09 12:57:04
